SNR,TPR,FPR,TTFD,Alpha (%),Feature,Window,Detection
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,False,False,120.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-25.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-22.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-20.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-17.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-15.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-12.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-10.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-7.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
0.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
2.5,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
5.0,True,True,1.0,5.0,DANN-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-30.0,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
-27.5,True,True,1.0,5.0,LGBM-MSC,Sliding,Per-Window
